"";"Lp";"DataPoczatku";"DataKonca";"SumaUbezpieczenia";"Odnowienia";"Ulica";"KodPocztowy";"Miasto";"Wojewodztwo";"Kraj";"ReasekuracjaO";"ReasekuracjaF";"Szerokosc";"Dlugosc";"Flaga_1";"Flaga_2";"Nr_Wojewodztwa"
"930439";"2023-11-17";"2024-11-16";24250;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"930441";"2023-11-17";"2024-11-16";120000;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"930448";"2023-11-18";"2024-11-17";10932;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"930453";"2023-11-18";"2024-11-17";105800;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"930473";"2023-11-18";"2024-11-17";6966;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"930481";"2023-11-18";"2024-11-17";1256492;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"930515";"2023-11-20";"2024-07-19";26346;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"930527";"2023-11-20";"2024-11-19";358674;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"930531";"2023-11-20";"2024-11-19";1027390;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"930540";"2023-11-17";"2027-10-16";83000;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"930552";"2023-11-17";"2024-11-16";31936;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"930655";"2023-11-29";"2024-11-28";176880;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"930658";"2023-11-29";"2024-11-28";52675;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"930665";"2023-11-30";"2024-11-29";382605;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"930669";"2023-11-30";"2024-06-29";61475;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"930670";"2023-11-30";"2024-06-29";34843;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"930671";"2023-11-30";"2024-06-29";2100;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"930672";"2023-11-30";"2024-06-29";6778;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"930686";"2023-11-30";"2024-02-29";54585;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"930706";"2023-11-30";"2024-11-29";138600;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"930716";"2023-11-30";"2024-11-29";104000;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"930718";"2023-11-30";"2024-11-29";179000;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"930758";"2023-10-12";"2026-09-11";391963;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"930793";"2023-11-14";"2024-11-13";20171;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"930797";"2023-11-13";"2024-11-12";329936;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"930828";"2023-11-29";"2027-11-28";202340;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"930829";"2023-11-20";"2026-10-19";47926;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"930857";"2023-11-27";"2026-10-26";46800;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"930866";"2023-11-17";"2027-11-16";1310857;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"930867";"2023-11-17";"2028-11-16";200300;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"930878";"2023-11-16";"2024-11-15";193010;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"930883";"2023-11-22";"2024-11-21";62500;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"930884";"2023-11-22";"2024-11-21";145106;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"930892";"2023-11-23";"2024-11-22";492150;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"930924";"2023-11-28";"2026-11-27";44280;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"930958";"2023-11-20";"2027-11-19";281626;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"930974";"2023-11-27";"2028-11-26";710132;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"930990";"2023-11-28";"2024-11-27";34485;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"930999";"2023-11-29";"2026-11-28";67254;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931000";"2023-11-29";"2026-11-28";70820;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931021";"2023-11-29";"2027-10-28";144923;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931032";"2023-11-29";"2026-10-28";262666;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931038";"2023-11-29";"2024-11-28";52280;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931059";"2023-11-30";"2027-11-29";666541;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931079";"2023-11-21";"2024-11-20";93797;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931081";"2023-11-21";"2024-11-20";608400;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931103";"2023-11-22";"2024-11-21";93000;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931106";"2023-11-22";"2024-11-21";119000;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931107";"2023-11-22";"2024-11-21";104000;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931115";"2023-11-22";"2024-11-21";430000;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931119";"2023-11-22";"2024-06-21";46263;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931135";"2023-11-22";"2024-11-21";182000;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931145";"2023-11-23";"2024-11-22";906398;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931155";"2023-11-23";"2024-06-22";89900;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931156";"2023-11-23";"2024-11-22";262916;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931158";"2023-11-23";"2024-11-22";7922;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931160";"2023-11-23";"2024-11-22";1e+05;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931170";"2023-11-23";"2024-11-22";9592;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931184";"2023-11-24";"2024-11-23";70000;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931189";"2023-11-24";"2024-11-23";76422;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931207";"2023-11-24";"2024-11-23";618500;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931214";"2023-11-24";"2024-11-23";10932;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931218";"2023-11-22";"2024-11-21";23712;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931230";"2023-11-25";"2024-11-24";21575;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931247";"2023-11-25";"2024-11-24";125000;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931250";"2023-11-25";"2024-11-24";88644;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931255";"2023-11-25";"2024-11-24";646388;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931258";"2023-11-25";"2024-11-24";79000;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931262";"2023-11-25";"2024-11-24";22109;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931272";"2023-11-25";"2024-11-24";846461;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931278";"2023-11-25";"2024-11-24";7613;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931288";"2023-11-26";"2024-11-25";22792;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931293";"2023-11-26";"2024-11-25";99032;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931303";"2023-11-26";"2024-11-25";377900;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931310";"2023-11-26";"2024-11-25";150455;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931326";"2023-11-27";"2024-11-26";104000;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931329";"2023-11-27";"2024-11-26";47877;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931332";"2023-11-27";"2024-11-26";129377;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931335";"2023-11-27";"2024-06-26";33000;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931349";"2023-11-28";"2024-11-27";361051;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931353";"2023-11-28";"2024-11-27";16229;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931408";"2023-11-29";"2024-11-28";25350;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931420";"2023-11-04";"2024-11-03";620000;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931421";"2023-11-09";"2024-11-08";620000;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931428";"2023-11-30";"2024-11-29";33000;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931435";"2023-11-23";"2024-11-22";51251;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931439";"2023-11-27";"2028-11-26";2639150;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931443";"2023-11-30";"2024-11-29";83207;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931446";"2023-11-23";"2024-11-22";996275;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931448";"2023-11-25";"2024-11-24";989140;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931460";"2023-12-01";"2024-11-30";560000;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931472";"2023-12-01";"2024-06-30";278850;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931479";"2023-12-02";"2024-07-01";11800;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931486";"2023-12-02";"2024-07-01";11000;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931518";"2023-12-06";"2024-01-05";214595;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931527";"2023-12-06";"2024-12-05";79575;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931554";"2023-12-10";"2024-12-09";275880;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931566";"2023-12-04";"2024-01-03";97567;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931575";"2023-12-07";"2024-01-06";365347;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931579";"2023-12-07";"2024-01-06";1e+05;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931584";"2023-12-02";"2024-01-01";163400;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931610";"2023-12-01";"2024-11-30";263104;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931616";"2023-12-01";"2024-01-31";57756;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931650";"2023-12-02";"2024-12-01";115709;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931665";"2023-12-02";"2024-12-01";384867;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931682";"2023-12-03";"2024-07-02";70279;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931695";"2023-12-03";"2024-12-02";45370;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931698";"2023-12-03";"2024-01-02";43250;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931700";"2023-12-03";"2024-07-02";99000;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931705";"2023-12-03";"2024-12-02";109760;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931758";"2023-12-05";"2024-12-04";63886;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931803";"2023-12-06";"2024-12-05";12479;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931815";"2023-12-06";"2024-12-05";168000;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931824";"2023-12-07";"2024-12-06";81793;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931829";"2023-12-07";"2024-12-06";25992;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931842";"2023-12-07";"2024-12-06";22000;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931844";"2023-12-07";"2024-12-06";42000;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931845";"2023-12-07";"2024-01-06";50500;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931856";"2023-12-07";"2024-12-06";140000;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931857";"2023-12-07";"2024-12-06";192081;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931859";"2023-12-07";"2024-12-06";192571;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931861";"2023-12-07";"2024-12-06";184971;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931865";"2023-12-08";"2024-01-07";170000;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931878";"2023-12-08";"2024-12-07";36039;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931903";"2023-12-08";"2024-12-07";88700;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931904";"2023-12-08";"2024-12-07";65835;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931910";"2023-12-09";"2024-01-08";19926;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931925";"2023-12-09";"2024-12-08";160000;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931932";"2023-12-09";"2024-12-08";99000;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931967";"2023-12-10";"2024-01-09";191615;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931973";"2023-12-10";"2024-12-09";2105423;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931976";"2023-12-10";"2024-12-09";564902;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"931980";"2023-12-10";"2024-12-09";214518;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"932008";"2023-12-08";"2028-12-07";775206;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"932034";"2023-11-29";"2027-10-28";114757;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"932058";"2023-11-28";"2024-11-27";148599;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"932066";"2023-11-22";"2024-11-21";15876;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"932069";"2023-11-30";"2028-10-29";3422995;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"932096";"2023-12-03";"2024-01-02";96362;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"932128";"2023-11-29";"2028-10-28";83525;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"932137";"2023-11-24";"2024-11-23";328393;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"932171";"2023-11-25";"2024-11-24";744000;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"932179";"2023-12-02";"2024-12-01";265000;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"932188";"2023-12-05";"2024-12-04";582820;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"932189";"2023-12-01";"2024-11-30";85500;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"932197";"2023-12-17";"2024-01-16";399982;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"932205";"2023-12-11";"2024-12-10";142888;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"932213";"2023-12-10";"2024-12-09";61066;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"932219";"2023-12-11";"2024-01-10";237106;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"932255";"2023-12-14";"2024-12-13";284566;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"932259";"2023-12-16";"2024-09-15";57652;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
