Lp;DataPoczatku;DataKonca;SumaUbezpieczenia;Odnowienia;Ulica;KodPocztowy;Miasto;Wojewodztwo;Kraj;ReasekuracjaO;ReasekuracjaF;Szerokosc;Dlugosc;Flaga_1;Flaga_2;Nr_Wojewodztwa
12963;31.01.2021;30.01.2022;140000;TAK;Osiedle Dolne Miasto 20;78-600;Wałcz;Zachodniopomorskie;Polska;1,2;NA;53.26260905;16.463232448426695;1;0;13;
12964;02.02.2021;01.02.2022;370000;TAK;Beniowskiego 2c;83-000;Pruszcz Gdański;Pomorskie;Polska;1,2;NA;54.266538;18.6613301;1;0;10;
12965;15.05.2021;14.05.2022;90000;TAK;Powstańców Śląskich 101;53-332;Wrocław;Dolnośląskie;Polska;1,2;NA;51.09312315;17.018367502880466;1;0;1;
12966;09.02.2021;08.02.2022;4,00E+05;TAK;Zimy 4;86-005;Murowaniec;Kujawsko-Pomorskie;Polska;1,2;NA;53.0982089;17.8671643;1;0;2;
12967;01.02.2021;31.01.2022;390000;TAK;Melomanów 1;20-855;Lublin;Lubelskie;Polska;1,2;NA;51.2700951;22.5424967;1;0;3;
12968;03.02.2021;02.02.2022;630000;TAK;Zakole 39;62-080;Sierosław;Wielkopolskie;Polska;1,2;NA;52.40292;16.666;1;0;12;
12969;03.02.2021;02.02.2022;360000;TAK;Modrzewiowa 7;66-016;Płoty;Lubuskie;Polska;1,2;NA;51.9899885;15.3892773;1;0;4;
12970;01.10.2021;30.09.2022;560000;TAK;Jerzego 2;05-825;Natolin;Mazowieckie;Polska;1,2;NA;52.1298982;20.620390761638433;1;0;5;
12971;24.06.2021;23.06.2022;340000;TAK;Aleja Władysława Reymonta 10;01-842;Warszawa;Mazowieckie;Polska;1,2;NA;52.2733046;20.936661332076064;1;0;5;
12972;18.06.2021;17.06.2022;302000;TAK;Stefana Okrzei 74;05-400;Otwock;Mazowieckie;Polska;1,2;NA;52.102508;21.247068;1;1;5;
12973;30.01.2021;29.01.2022;450000;TAK;Adama Mickiewicza 27;05-120;Legionowo;Mazowieckie;Polska;1,2;NA;50.3220742;19.21253899583101;1;0;5;
12974;30.01.2021;29.01.2022;5,00E+05;TAK;Staromiejska 33;64-510;Nowa Wieś;Wielkopolskie;Polska;1,2;NA;52.6918816;16.381015599999998;1;0;12;
12975;04.02.2021;03.02.2022;120000;TAK;Przecław 96a;72-005;Przecław;Zachodniopomorskie;Polska;1,2;NA;53.380274;14.4727956;3;0;13;
12976;20.06.2021;19.06.2022;70000;TAK;Dworcowa 83;64-320;Buk;Wielkopolskie;Polska;1,2;NA;52.34714855;16.522186599999998;1;0;12;
12977;06.02.2021;05.02.2022;150000;TAK;Nadwiślańskie II 4f;86-170;Nowe;Kujawsko-Pomorskie;Polska;1,2;NA;53.6522091;18.732998;1;0;2;
12978;30.01.2021;29.01.2022;450000;TAK;Szkaradowo 145;63-930;Szkaradowo;Wielkopolskie;Polska;1,2;NA;51.5859173;17.135204406433637;3;0;12;
12979;31.01.2021;30.01.2022;610000;TAK;Stefana Batorego 2B;05-825;Grodzisk Mazowiecki;Mazowieckie;Polska;1,2;NA;52.096255;20.63856195;1;0;5;
12980;02.02.2021;01.02.2022;166000;TAK;mjr. Ludwika Idzikowskiego 6b;87-100;Toruń;Kujawsko-Pomorskie;Polska;1,2;NA;52.9962986;18.6088336;1;0;2;
12981;31.01.2021;30.01.2022;520000;TAK;Elizy Orzeszkowej 1;16-300;Augustów;Podlaskie;Polska;1,2;NA;53.851767949999996;22.972309499999994;1;0;9;
12982;30.01.2021;29.01.2022;5,00E+05;TAK;Ułańska 4;97-200;Tomaszów Mazowiecki;Łódzkie;Polska;1,2;NA;51.52591;19.99114;1;0;14;
12983;30.01.2021;29.01.2022;320000;TAK;Stojewsko 152;29-105;Stojewsko;Świętokrzyskie;Polska;1,2;NA;50.9111946;20.1488937;3;0;16;
12984;28.05.2021;27.05.2022;1,00E+05;TAK;Daszyńskiego 25a;58-500;Jelenia Góra;Dolnośląskie;Polska;1,2;NA;50.897105350000004;15.722329865226236;1;0;1;
12985;24.06.2021;23.06.2022;560000;TAK;Ludwika Zamenhofa 7;00-165;Warszawa;Mazowieckie;Polska;1,2;NA;52.248458;20.995276717803932;1;0;5;
12986;01.06.2021;31.05.2022;150000;TAK;Mikołaja 17;47-470;Krzanowice;Opolskie;Polska;1,2;NA;50.02180935;18.13554737040105;1;0;7;
12987;24.07.2021;23.07.2022;120000;TAK;Brzozowa 5 D;72-300;Gryfice;Zachodniopomorskie;Polska;1,2;NA;53.914;15.20993;1;0;13;
12988;05.02.2021;04.02.2022;1011000;TAK;Prymasa Augusta Hlonda 2a;02-972;Warszawa;Mazowieckie;Polska;1,2;NA;52.160941199999996;21.068944612950975;1;0;5;
12989;19.06.2021;18.06.2022;140000;TAK;Krasickiego 27;76-270;Ustka;Zachodniopomorskie;Polska;1,2;NA;54.57787;16.87345;1;0;13;
12990;01.04.2021;31.03.2022;320000;TAK;Popielżyn-Zawady 298;09-131;Popielżyn-Zawady;Mazowieckie;Polska;1,2;NA;52.5881766;20.6166116;3;0;5;
12991;30.01.2021;29.01.2022;775000;TAK;Łomnicka 19;91-726;Łódź;Łódzkie;Polska;1,2;NA;51.7916248;19.494752001718545;1;0;14;
12992;30.01.2021;29.01.2022;250000;TAK;Henryka Sienkiewicza 9A;07-130;Łochów;Mazowieckie;Polska;1,2;NA;52.5309276;21.68756085547836;1;0;5;
12993;30.01.2021;29.01.2022;140000;TAK;Toruńska 95;87-800;Włocławek;Kujawsko-Pomorskie;Polska;1,2;NA;52.6716803;19.034435633129398;1;0;2;
12994;13.06.2021;12.06.2022;250000;TAK;Szekspira 4;01-913;Warszawa;Mazowieckie;Polska;1,2;NA;52.2865639;20.934386389071676;1;0;5;
12995;25.06.2021;24.06.2022;195000;TAK;Porzeczkowa 17;85-368;Bydgoszcz;Kujawsko-Pomorskie;Polska;1,2;NA;53.12822025;17.93086532050151;1;0;2;
12996;20.06.2021;19.06.2022;410000;TAK;Przebiśniegów 2;05-500;Nowa Iwiczna;Mazowieckie;Polska;1,2;NA;52.0948947;21.00068144021739;1;0;5;
12997;11.02.2021;10.02.2022;150000;TAK;os. Juliusza Słowackiego 8A;64-980;Trzcianka;Wielkopolskie;Polska;1,2;NA;53.036768249999994;16.457032138121278;1;0;12;
12998;20.06.2021;19.06.2022;1450000;TAK;Grabińska 43;92-701;Łódź;Łódzkie;Polska;1,2;NA;51.815496;19.590205;1;1;14;
12999;29.06.2021;28.06.2022;1196000;TAK;Obrońców Tobruku 29;01-494;Warszawa;Mazowieckie;Polska;1,2;NA;52.2548191;20.9332952;1;0;5;
13000;24.06.2021;23.06.2022;150000;TAK;Hetmańska 14;60-253;Poznań;Wielkopolskie;Polska;1,2;NA;52.3919714;16.8883227;1;0;12;
13001;30.01.2021;29.01.2022;177000;TAK;Edwarda Mroza 22;10-692;Olsztyn;Warmińsko-Mazurskie;Polska;1,2;NA;53.73775195;20.496565700000005;1;0;11;
13002;14.06.2021;13.06.2022;3,00E+05;TAK;Bielawska 36D;05-520;Konstancin-Jeziorna;Mazowieckie;Polska;1,2;NA;52.095917299999996;21.124771590211328;1;0;5;
13003;11.07.2021;10.07.2022;240000;TAK;Mroczna 5;01-456;Warszawa;Mazowieckie;Polska;1,2;NA;52.2387123;20.934497553497067;1;0;5;
13004;23.06.2021;22.06.2022;625000;TAK;Jurija Gagarina 7;67-407;Szlichtyngowa;Lubuskie;Polska;1,2;NA;51.708340;16.241267;3;1;4;
13005;01.07.2021;30.06.2022;340000;TAK;Sándora Petöfiego 6;01-917;Warszawa;Mazowieckie;Polska;1,2;NA;52.2818366;20.93143822191891;1;0;5;
13006;31.01.2021;30.01.2022;350000;TAK;Jana Kasprowicza 11a;62-200;Gniezno;Wielkopolskie;Polska;1,2;NA;52.5366421;17.6179356;1;0;12;
13007;16.06.2021;15.06.2022;135000;TAK;Michałowicza 26;43-300;Bielsko-Biała;Śląskie;Polska;1,2;NA;49.813576850000004;19.0336584;1;0;15;
13008;01.02.2021;31.01.2022;520000;TAK;Długa 28;14-400;Pasłęk;Warmińsko-Mazurskie;Polska;1,2;NA;54.0749262;19.650517509963578;1;0;11;
13009;17.02.2021;16.02.2022;250000;TAK;Zabrska 25;44-100;Gliwice;Śląskie;Polska;1,2;NA;50.295734949999996;18.687618063679245;1;0;15;
13010;01.02.2021;31.01.2022;110000;TAK;Akademii Umiejętności 46;43-300;Bielsko-Biała;Śląskie;Polska;1,2;NA;49.8101477;19.05823491630229;1;0;15;
13011;31.01.2021;30.01.2022;550000;TAK;Przyjaźni 21;47-320;Gogolin;Opolskie;Polska;1,2;NA;50.4944187;18.001086598564594;1;0;7;
13012;01.02.2021;31.01.2022;130000;TAK;mjr. Henryka Sucharskiego 1;58-305;Wałbrzych;Dolnośląskie;Polska;1,2;NA;50.7567831;16.236157287188348;1;0;1;
13013;30.01.2021;29.01.2022;420000;TAK;gen. Tadeusza Pełczyńskiego 14;01-471;Warszawa;Mazowieckie;Polska;1,2;NA;52.2421508;20.9080398;1;0;5;
13014;30.01.2021;29.01.2022;490000;TAK;Tadzino 26;84-251;Tadzino;Pomorskie;Polska;1,2;NA;54.68045;18.02001;3;0;10;
13015;30.01.2021;29.01.2022;670000;TAK;Konopnickiej 5;73-200;Choszczno;Zachodniopomorskie;Polska;1,2;NA;53.167097350000006;15.404344083600913;1;0;13;
13016;02.02.2021;01.02.2022;60000;TAK;Amundsena 5C;80-288;Gdańsk;Pomorskie;Polska;1,2;NA;54.36041125;18.578503187307682;1;0;10;
13017;29.01.2021;28.01.2022;180000;TAK;Kiedrzyńska 67;42-202;Częstochowa;Śląskie;Polska;1,2;NA;50.8259755;19.12277579237254;1;0;15;
13018;31.01.2021;30.01.2022;925000;TAK;Podleska 53H;43-190;Mikołów;Śląskie;Polska;1,2;NA;50.179713050000004;18.92258104354395;1;0;15;
13019;31.01.2021;30.01.2022;360000;TAK;Międzybłocie 1J;77-400;Międzybłocie;Zachodniopomorskie;Polska;1,2;NA;53.3660631;17.0858999;3;0;13;
13020;13.02.2021;12.02.2022;320000;TAK;Ignacego Prądzyńskiego 79;58-105;Świdnica;Dolnośląskie;Polska;1,2;NA;50.8487085;16.463664;1;0;1;
13021;07.02.2021;06.02.2022;150000;TAK;Kazimierza Pułaskiego 47;08-110;Siedlce;Mazowieckie;Polska;1,2;NA;52.166978400000005;22.276383929998808;1;0;5;
13022;08.02.2021;07.02.2022;210000;TAK;Partyzantów 14b;08-110;Siedlce;Mazowieckie;Polska;1,2;NA;52.1621136;22.2639718;1;0;5;
13023;10.02.2021;09.02.2022;330000;TAK;Dezyderego Chłapowskiego 19;63-100;Śrem;Wielkopolskie;Polska;1,2;NA;52.0789376;17.007732989924477;1;0;12;
13024;23.06.2021;22.06.2022;530000;TAK;Czterech Wiatrów 6;05-540;Zalesie Górne;Mazowieckie;Polska;1,2;NA;52.0312245;21.019467440789477;1;0;5;
13025;31.01.2021;30.01.2022;310000;TAK;Danuty 16;05-400;Otwock;Mazowieckie;Polska;1,2;NA;52.09164985;21.249777814866157;1;0;5;
13026;31.01.2021;30.01.2022;220000;TAK;Łąkowa 31;41-707;Ruda Śląska;Śląskie;Polska;1,2;NA;50.251037;18.898369250000002;1;0;15;
13027;06.02.2021;05.02.2022;3,00E+05;TAK;Grochowska 357;03-822;Warszawa;Mazowieckie;Polska;1,2;NA;52.246228;21.054351997917088;1;0;5;
13028;05.02.2021;04.02.2022;130000;TAK;Strzelewo 26;86-014;Strzelewo;Kujawsko-Pomorskie;Polska;1,2;NA;53.16525;17.77776;3;0;2;
13029;01.02.2021;31.01.2022;450000;TAK;Róż 36;05-102;Nowy Dwór Mazowiecki;Mazowieckie;Polska;1,2;NA;52.44682875;20.70050354324509;1;0;5;
13030;03.04.2021;02.04.2022;530000;TAK;Lubotyń 16A;62-620;Lubotyń;Wielkopolskie;Polska;1,2;NA;52.39382235;18.627323628561705;3;0;12;
13031;25.02.2021;24.02.2022;350000;TAK;Wiosenna 5;05-660;Warka;Mazowieckie;Polska;1,2;NA;51.79069945;21.201390295271338;1;0;5;
13032;31.01.2021;30.01.2022;250000;TAK;Południowa 42;62-005;Promnice;Wielkopolskie;Polska;1,2;NA;52.535118499999996;16.966525504942016;1;0;12;
13033;04.02.2021;03.02.2022;320000;TAK;ks. Stanisława Staszica 7;43-502;Czechowice-Dziedzice;Śląskie;Polska;1,2;NA;49.92065624999999;18.9985498;1;0;15;
13034;30.01.2021;29.01.2022;320000;TAK;Popiela 10;91-045;Łódź;Łódzkie;Polska;1,2;NA;51.78688885;19.435465726876675;1;0;14;
13035;01.02.2021;31.01.2022;167000;TAK;gen. Stanisława Maczka 6;71-050;Szczecin;Zachodniopomorskie;Polska;1,2;NA;53.42946685;14.486146294411093;1;0;13;
13036;20.02.2021;19.02.2022;170000;TAK;Wyzwolenia 2;86-300;Grudziądz;Kujawsko-Pomorskie;Polska;1,2;NA;53.48455515;18.760515767545115;1;0;2;
13037;03.02.2021;02.02.2022;110000;TAK;Skrzetuskiego 23;59-100;Polkowice;Dolnośląskie;Polska;1,2;NA;51.50785315;16.07081730342164;1;0;1;
13038;30.01.2021;29.01.2022;3,00E+05;TAK;Wodociągowa 9c;05-070;Sulejówek;Mazowieckie;Polska;1,2;NA;52.23749625;21.254819944094052;1;0;5;
13039;31.01.2021;30.01.2022;210000;TAK;Krakowska 315;35-213;Rzeszów;Podkarpackie;Polska;1,2;NA;50.0618796;21.940021962892995;1;0;8;
13040;01.02.2021;31.01.2022;4,00E+05;TAK;Zagórska 12;72-320;Trzebiatów;Zachodniopomorskie;Polska;1,2;NA;54.05439385;15.257578938934255;1;0;13;
13041;30.01.2021;29.01.2022;295000;TAK;Starorudzka 56b;93-424;Łódź;Łódzkie;Polska;1,2;NA;51.70694845;19.43990408255374;1;0;14;
13042;02.02.2021;01.02.2022;630000;TAK;Czereśniowa 39;86-065;Łochowo;Kujawsko-Pomorskie;Polska;1,2;NA;53.13008375;17.831936558639313;1;0;2;
13043;19.02.2021;18.02.2022;320000;TAK;Skarbka z Gór 15k;03-287;Warszawa;Mazowieckie;Polska;1,2;NA;52.3131239;21.05614064588417;1;0;5;
13044;01.02.2021;31.01.2022;660000;TAK;Karoliny 9;40-186;Katowice;Śląskie;Polska;1,2;NA;50.27118965;19.03997744600078;1;0;15;
13045;15.05.2021;14.05.2022;270000;TAK;Augustyna Szamarzewskiego 26a;60-517;Poznań;Wielkopolskie;Polska;1,2;NA;52.410700950000006;16.89811194877562;1;0;12;
13046;08.02.2021;07.02.2022;565000;TAK;Calineczki 8-12;05-091;Ząbki;Mazowieckie;Polska;1,2;NA;52.281627099999994;21.134584191352477;1;0;5;
13047;31.01.2021;30.01.2022;183000;TAK;Henryka Łasaka 2A;84-300;Lębork;Pomorskie;Polska;1,2;NA;54.5240458;17.7438425;1;0;10;
13048;03.02.2021;02.02.2022;192000;TAK;Juliana Tuwima 2a;05-300;Mińsk Mazowiecki;Mazowieckie;Polska;1,2;NA;52.1832043;21.5659333;1;0;5;
13049;25.06.2021;24.06.2022;155000;TAK;Kilińskiego 29A;44-200;Rybnik;Śląskie;Polska;1,2;NA;50.0874472;18.5270772;1;0;15;
13050;25.06.2021;24.06.2022;130000;TAK;Krasickiego 19;44-335;Jastrzębie-Zdrój;Śląskie;Polska;1,2;NA;49.960068500000006;18.572634961965477;1;0;15;
13051;26.06.2021;25.06.2022;320000;TAK;Marii Konopnickiej 1C;05-071;Sulejówek;Mazowieckie;Polska;1,2;NA;52.240804;21.301521;1;1;5;
13052;24.06.2021;23.06.2022;115000;TAK;Kościuszki 4;43-502;Czechowice-Dziedzice;Śląskie;Polska;1,2;NA;49.909349;19.00409704144909;1;0;15;
13053;25.06.2021;24.06.2022;1250000;TAK;Elegancka 4;02-835;Warszawa;Mazowieckie;Polska;1,2;NA;52.129258199999995;21.053871816239106;1;0;5;
13054;26.06.2021;25.06.2022;114000;TAK;Wojska Polskiego 25a;59-500;Złotoryja;Dolnośląskie;Polska;1,2;NA;51.118893;15.9056345;1;0;1;
13055;01.02.2021;31.01.2022;220000;TAK;Konstantego Ildefonsa Gałczyńskiego 18;59-220;Legnica;Dolnośląskie;Polska;1,2;NA;51.2057185;16.2163245;1;0;1;
13056;10.02.2021;09.02.2022;420000;TAK;Jarowa 8;81-173;Gdynia;Pomorskie;Polska;1,2;NA;54.55157725;18.52645115917373;1;0;10;
13057;29.04.2021;28.04.2022;635000;TAK;Jałowcowa 24;84-113;Białogóra;Pomorskie;Polska;1,2;NA;54.81458335;17.968929862607805;1;0;10;
13058;01.02.2021;31.01.2022;430000;TAK;Firleja 31;39-310;Radomyśl Wielki;Podkarpackie;Polska;1,2;NA;50.2000484;21.27891096220445;1;0;8;
13059;11.02.2021;10.02.2022;675000;TAK;Augustowska 6A;05-840;Brwinów;Mazowieckie;Polska;1,2;NA;52.15540835;20.713601476729938;1;0;5;
13060;25.06.2021;24.06.2022;735000;TAK;Aleje Jerozolimskie 99;02-001;Warszawa;Mazowieckie;Polska;1,2;NA;52.2265361;20.9974654;1;0;5;
13061;01.02.2021;31.01.2022;360000;TAK;Racławicka 156;02-117;Warszawa;Mazowieckie;Polska;1,2;NA;52.199183;20.969864885648477;1;0;5;
13062;31.01.2021;30.01.2022;2,00E+05;TAK;Św. Bonifacego 75;02-936;Warszawa;Mazowieckie;Polska;1,2;NA;52.18386495;21.057689059619925;1;0;5;
13063;06.02.2021;05.02.2022;210000;TAK;Morelowa 12A;65-434;Zielona Góra;Lubuskie;Polska;1,2;NA;51.9333327;15.5148851;1;0;4;
13064;01.02.2021;31.01.2022;320000;TAK;Jaśminowa 11;96-320;Mszczonów;Łódzkie;Polska;1,2;NA;51.974650350000005;20.537542655772363;1;0;14;
13065;18.07.2021;17.07.2022;385000;TAK;Wincentów 12;05-530;Wincentów;Mazowieckie;Polska;1,2;NA;51.941600300000005;21.16310856983842;3;0;5;
13066;11.02.2021;10.02.2022;350000;TAK;Potępska 16;42-690;Koty;Śląskie;Polska;1,2;NA;50.5530631;18.697838;1;0;15;
13067;31.01.2021;30.01.2022;620000;TAK;Będomińska 20;80-298;Gdańsk;Pomorskie;Polska;1,2;NA;54.3477795;18.472187889415586;1;0;10;
13068;01.02.2021;31.01.2022;527000;TAK;Przytulna 26;80-176;Gdańsk;Pomorskie;Polska;1,2;NA;54.34985065;18.53262043684549;1;0;10;
13069;03.02.2021;02.02.2022;90000;TAK;Piastów 22D;66-600;Krosno Odrzańskie;Lubuskie;Polska;1,2;NA;52.05588;15.1112047;1;0;4;
13070;07.02.2021;06.02.2022;420000;TAK;Strażacka 11;19-200;Grajewo;Podlaskie;Polska;1,2;NA;53.6515258;22.451712125838966;1;0;9;
13071;15.06.2021;14.06.2022;360000;TAK;Stare Żegrze 117;61-249;Poznań;Wielkopolskie;Polska;1,2;NA;52.3818328;16.963112;1;0;12;
13072;25.06.2021;24.06.2022;320000;TAK;Jelenia 44;54-242;Wrocław;Dolnośląskie;Polska;1,2;NA;51.1249157;16.9948365;1;0;1;
13073;01.06.2021;31.05.2022;1,00E+05;TAK;Zatorze 30;48-130;Kietrz;Opolskie;Polska;1,2;NA;50.0711772;18.0083841106974;1;0;7;
13074;31.01.2021;30.01.2022;535494;TAK;Ceramiczna 5B;03-126;Warszawa;Mazowieckie;Polska;1,2;NA;52.320280100000005;20.963890747484438;1;0;5;
13075;31.01.2021;30.01.2022;321000;TAK;Grunwaldzka 67;72-600;Świnoujście;Zachodniopomorskie;Polska;1,2;NA;53.9043839;14.2414669;1;0;13;
13076;16.05.2021;15.05.2022;70000;TAK;Aleja Prymasa Tysiąclecia 89;01-242;Warszawa;Mazowieckie;Polska;1,2;NA;52.22942795;20.955810680686273;1;0;5;
13077;25.06.2021;24.06.2022;340000;TAK;Bzowa 7;80-376;Gdańsk;Pomorskie;Polska;1,2;NA;54.41109685;18.58370422317696;1;0;10;
13078;25.06.2021;24.06.2022;120000;TAK;Chłopska 34b;80-368;Gdańsk;Pomorskie;Polska;1,2;NA;54.41450045;18.588297444900796;1;0;10;
13079;01.02.2021;31.01.2022;205000;TAK;Jana Janowicza 4;10-692;Olsztyn;Warmińsko-Mazurskie;Polska;1,2;NA;53.739863549999995;20.495891774501622;1;0;11;
13080;01.02.2021;31.01.2022;985000;TAK;Szeroka 26;05-825;Grodzisk Mazowiecki;Mazowieckie;Polska;1,2;NA;52.115729;20.610673;1;1;5;
13081;31.01.2021;30.01.2022;290000;TAK;Michała Lermontowa 4;92-512;Łódź;Łódzkie;Polska;1,2;NA;51.7568992;19.5471519;1;0;14;
13082;31.01.2021;30.01.2022;360000;TAK;Miaty 5;62-240;Miaty;Wielkopolskie;Polska;1,2;NA;52.5342257;17.7990529;3;0;12;
13083;27.07.2021;26.07.2022;450000;TAK;Stary Gaj 11;20-510;Lublin;Lubelskie;Polska;1,2;NA;51.2006229;22.5220452;1;0;3;
13084;31.01.2021;30.01.2022;260000;TAK;Cynamonowa 18;45-940;Opole;Opolskie;Polska;1,2;NA;50.6488014;17.8508747;1;0;7;
13085;25.06.2021;24.06.2022;355000;TAK;Sygietyńskiego Tadeusza 4a;04-022;Warszawa;Mazowieckie;Polska;1,2;NA;52.238998949999996;21.078602338310887;1;0;5;
13086;26.06.2021;25.06.2022;180000;TAK;Legnicka 15;59-300;Lubin;Dolnośląskie;Polska;1,2;NA;51.3889997;16.2006357;1;0;1;
13087;31.01.2021;30.01.2022;410000;TAK;Chorzemin 75;64-200;Chorzemin;Wielkopolskie;Polska;1,2;NA;52.135373;16.09452;3;0;12;
13088;01.06.2021;31.05.2022;270000;TAK;Stare Żegrze 120;61-249;Poznań;Wielkopolskie;Polska;1,2;NA;52.3818328;16.963112;1;0;12;
13089;25.06.2021;24.06.2022;3,00E+05;TAK;Powstańców 62a;05-091;Ząbki;Mazowieckie;Polska;1,2;NA;52.27850745;21.13253921006759;1;0;5;
13090;25.06.2021;24.06.2022;470000;TAK;Plac Dąbrowskiego 3;09-400;Płock;Mazowieckie;Polska;1,2;NA;52.54022075;19.697084323319793;1;0;5;
13091;10.02.2021;09.02.2022;460000;TAK;Bartosza Głowackiego 9;62-085;Skoki;Wielkopolskie;Polska;1,2;NA;52.670001150000004;17.164545827542938;1;0;12;
13092;31.01.2021;30.01.2022;6,00E+05;TAK;Głębocka 54b;03-287;Warszawa;Mazowieckie;Polska;1,2;NA;52.31080005;21.065604692835173;1;0;5;
13093;31.01.2021;30.01.2022;188000;TAK;Tadeusza Kościuszki 62;81-198;Pogórze;Pomorskie;Polska;1,2;NA;54.56963895;18.49733205705732;1;0;10;
13094;01.02.2021;31.01.2022;5,00E+05;TAK;Podgórna 31;62-023;Robakowo;Wielkopolskie;Polska;1,2;NA;52.30124;17.0617;1;0;12;
13095;07.02.2021;06.02.2022;320000;TAK;Aleja Rzeczypospolitej 10;02-972;Warszawa;Mazowieckie;Polska;1,2;NA;52.1624662;21.0714259;1;0;5;
13096;31.01.2021;30.01.2022;214000;TAK;Franciszka Fenikowskiego 23;84-200;Wejherowo;Pomorskie;Polska;1,2;NA;54.61084615;18.294469744248318;1;0;10;
13097;01.02.2021;31.01.2022;310000;TAK;Przy Trakcie 20;62-090;Rokietnica;Wielkopolskie;Polska;1,2;NA;52.5091751;16.734524591544115;1;0;12;
13098;17.02.2021;16.02.2022;350000;TAK;Bukowa 3;61-160;Czapury;Wielkopolskie;Polska;1,2;NA;52.326841650000006;16.91362930191511;1;0;12;
13099;01.03.2021;28.02.2022;520000;TAK;Bagienna 17;19-500;Gołdap;Podlaskie;Polska;1,2;NA;54.313683600000005;22.30609204961834;1;0;9;
13100;01.02.2021;31.01.2022;170000;TAK;Henryka Sienkiewicza 6;73-110;Stargard;Zachodniopomorskie;Polska;1,2;NA;53.346061250000005;15.030838907898797;1;0;13;
13101;09.05.2021;08.05.2022;670000;TAK;Głębocka 9e;03-287;Warszawa;Mazowieckie;Polska;1,2;NA;52.29888535;21.054327341864248;1;0;5;
13102;01.02.2021;31.01.2022;1,00E+05;TAK;Powstańców Śląskich 89C;01-355;Warszawa;Mazowieckie;Polska;1,2;NA;52.243723;20.909753622621356;1;0;5;
13103;31.01.2021;30.01.2022;350000;TAK;Adama Mickiewicza 5;95-100;Zgierz;Łódzkie;Polska;1,2;NA;51.8625493;19.4080268;1;0;14;
13104;31.01.2021;30.01.2022;5,00E+05;TAK;Długa 499;64-330;Uścięcice;Wielkopolskie;Polska;1,2;NA;52.2903065;16.4978938;1;0;12;
13105;31.01.2021;30.01.2022;250000;TAK;Osiedle Dolnośląskie 112;97-400;Bełchatów;Łódzkie;Polska;1,2;NA;51.3604967;19.363927856066944;1;0;14;
13106;31.01.2021;30.01.2022;410000;TAK;Stanisława Ignacego Witkiewicza 54;71-125;Szczecin;Zachodniopomorskie;Polska;1,2;NA;53.4326709;14.5143308;1;0;13;
13107;31.01.2021;30.01.2022;430000;TAK;Dobrogościce 19a;88-180;Dobrogościce;Kujawsko-Pomorskie;Polska;1,2;NA;52.9312398;18.1264703;3;0;2;
13108;07.02.2021;06.02.2022;340000;TAK;Łapanów 310;32-740;Łapanów;Małopolskie;Polska;1,2;NA;49.85912055;20.2819999;3;0;6;
13109;02.02.2021;01.02.2022;350000;TAK;Marii Rodziewiczówny 1;04-187;Warszawa;Mazowieckie;Polska;1,2;NA;52.2335538;21.1125775;1;0;5;
13110;31.01.2021;30.01.2022;260000;TAK;Kobylińska 19A;63-720;Koźmin Wielkopolski;Wielkopolskie;Polska;1,2;NA;51.81901285;17.44891011375674;1;0;12;
13111;23.02.2021;22.02.2022;220000;TAK;Christiana Andersena 7c;83-110;Tczew;Pomorskie;Polska;1,2;NA;54.08858;18.77059;1;0;10;
13112;01.02.2021;31.01.2022;270000;TAK;Sandomierska 32;85-830;Bydgoszcz;Kujawsko-Pomorskie;Polska;1,2;NA;53.10870165;18.06105983967834;1;0;2;
13113;01.02.2021;31.01.2022;215000;TAK;Wrocławska 67;30-011;Kraków;Małopolskie;Polska;1,2;NA;50.0788644;19.922796;1;0;6;
13114;02.02.2021;01.02.2022;198000;TAK;Ignacego Potockiego 4;00-393;Warszawa;Mazowieckie;Polska;1,2;NA;52.2351116;21.0340482;1;0;5;
13115;17.02.2021;16.02.2022;210000;TAK;Granitowa 20;41-600;Świętochłowice;Śląskie;Polska;1,2;NA;50.2938874;18.921521946398652;1;0;15;
13116;01.02.2021;31.01.2022;477000;TAK;Adama Bochenka 12A;30-693;Kraków;Małopolskie;Polska;1,2;NA;50.01020885;19.976028028054564;1;0;6;
13117;27.06.2021;26.06.2022;375000;TAK;Skarbka z Gór 126e;03-287;Warszawa;Mazowieckie;Polska;1,2;NA;52.31994775;21.06053967957571;1;0;5;
13118;27.06.2021;26.06.2022;340000;TAK;Doliny Strugu 8;35-304;Rzeszów;Podkarpackie;Polska;1,2;NA;49.98674269999999;22.010492450727106;1;0;8;
13119;26.06.2021;25.06.2022;450000;TAK;Os. Warniki 33C;66-470;Kostrzyn nad Odrą;Lubuskie;Polska;1,2;NA;52.5934191;14.681413286592214;1;0;4;
13120;28.06.2021;27.06.2022;279000;TAK;Namiarkowa 19A;42-500;Będzin;Śląskie;Polska;1,2;NA;50.333668349999996;19.12763340238095;1;0;15;
13121;30.05.2021;29.05.2022;1040000;TAK;Jana Smolenia 13;30-864;Kraków;Małopolskie;Polska;1,2;NA;50.0112367;20.0258935;1;0;6;
13122;28.06.2021;27.06.2022;255000;TAK;Leśna 8;83-020;Cedry Wielkie;Pomorskie;Polska;1,2;NA;54.254344;18.848782;1;1;10;
13123;11.06.2021;10.06.2022;90000;TAK;Platanowa 7;49-314;Pisarzowice;Opolskie;Polska;1,2;NA;50.877861;17.478382;1;1;7;
